COD_CARTAO	IDADE_CLIENTE	RENDA_MENSAL_CLIENTE	BEHAVIOUR_SCORE_CLIENTE	QTD_TRANSACOES_3M	QTD_ITENS_3M	VALOR_GASTO_3M	TICKET_MEDIO_3M	FLAG_ELETRONICOS_3M	SATISFACAO_ULTIMA_COMPRA	VALOR_GASTO_PROX_12M
331566	42	1860	99	4	6	835	208.75	1	Nao_Respondeu	2155
203267	29	6480	71	1	5	483	483	0	03_Neutro	0
195308	48	12060	83	3	5	2299	766.33	0	Nao_Respondeu	4732
274073	43	13155	69	3	6	850	283.33	0	02_Satisfeito	1230
344427	28	11595	67	2	5	880	440	0	Nao_Respondeu	668
188350	41	10320	72	2	6	779	389.5	0	02_Satisfeito	1183
149110	61	20010	96	6	8	1303	217.17	1	03_Neutro	5489
158552	66	13650	76	5	9	1447	289.4	0	02_Satisfeito	4435
269379	53	1500	66	2	1	1095	547.5	0	02_Satisfeito	849
358834	34	1500	53	2	5	629	314.5	0	03_Neutro	440
233558	37	15300	87	5	6	1818	363.6	0	Nao_Respondeu	4193
350070	20	9225	77	1	4	234	234	0	01_Muito_Satisfeito	0
320775	28	11385	89	2	5	455	227.5	0	Nao_Respondeu	765
255739	23	5700	62	1	3	314	314	0	02_Satisfeito	0
333385	36	5820	61	1	5	1222	1222	0	04_Insatisfeito	581
328377	22	4560	61	2	3	858	429	0	Nao_Respondeu	102
215127	35	11250	77	2	5	1694	847	0	Nao_Respondeu	856
241538	33	1500	62	3	5	1189	396.33	0	Nao_Respondeu	982
333299	46	1500	93	3	7	933	311	1	03_Neutro	1832
230534	30	8880	76	2	5	512	256	0	Nao_Respondeu	703
259932	31	3210	68	2	5	533	266.5	0	01_Muito_Satisfeito	651
354249	42	11460	95	4	6	821	205.25	1	03_Neutro	2361
349403	23	1500	88	4	4	1016	254	0	Nao_Respondeu	1878
227031	53	23145	87	4	7	1109	277.25	0	03_Neutro	2859
143742	31	13815	86	3	5	1377	459	0	Nao_Respondeu	3272
330224	53	7020	83	5	7	1106	221.2	0	03_Neutro	2782
203243	53	1500	93	4	8	1116	279	1	Nao_Respondeu	2599
203739	40	13275	76	2	6	780	390	0	02_Satisfeito	1293
275876	25	1500	91	3	4	1152	384	1	Nao_Respondeu	1882
212370	30	10530	84	3	5	1291	430.33	0	Nao_Respondeu	1558
155978	40	1500	76	3	5	753	251	0	02_Satisfeito	1068
165893	33	10425	85	5	5	1469	293.8	0	02_Satisfeito	3685
224283	32	11340	90	5	5	1687	337.4	1	Nao_Respondeu	3310
205458	28	11940	70	1	5	474	474	1	02_Satisfeito	394
237972	32	1500	70	1	5	562	562	0	Nao_Respondeu	0
316043	50	1500	54	3	5	1035	345	0	02_Satisfeito	1200
301843	64	19980	92	7	9	1398	199.71	1	Nao_Respondeu	6795
310727	53	15735	83	5	8	1105	221	0	02_Satisfeito	3580
328654	28	12255	89	3	5	461	153.67	0	03_Neutro	807
304234	29	11730	68	1	5	481	481	0	03_Neutro	0
296334	20	5640	60	2	3	651	325.5	0	02_Satisfeito	575
184621	28	11070	82	2	5	452	226	1	02_Satisfeito	840
205682	39	16200	83	3	6	747	249	0	02_Satisfeito	1878
336119	39	4200	66	2	6	1504	752	0	04_Insatisfeito	930
144968	54	1500	30	8	6	2381	297.63	0	01_Muito_Satisfeito	5606
215974	20	1500	89	3	3	696	232	0	03_Neutro	952
336505	37	1500	63	1	1	1144	1144	0	05_Muito_Insatisfeito	0
236594	30	8250	75	2	5	506	253	1	02_Satisfeito	725
291834	26	1500	57	2	4	395	197.5	0	05_Muito_Insatisfeito	0
159129	31	5985	47	4	5	1426	356.5	1	01_Muito_Satisfeito	1358
230242	43	10890	60	3	6	1724	574.67	0	02_Satisfeito	3354
177966	27	8355	88	3	4	1109	369.67	0	03_Neutro	2055
355131	53	1740	91	4	7	1120	280	1	Nao_Respondeu	2258
164945	27	8715	64	3	4	840	280	1	01_Muito_Satisfeito	778
220634	63	1500	76	1	9	1378	1378	0	Nao_Respondeu	886
350183	29	7350	78	2	5	475	237.5	0	02_Satisfeito	648
226156	50	15675	95	6	7	1029	171.5	1	02_Satisfeito	7285
347454	60	1500	71	2	8	1297	648.5	0	Nao_Respondeu	471
339295	39	12585	69	2	6	744	372	0	02_Satisfeito	707
312534	26	6300	81	3	4	1166	388.67	0	Nao_Respondeu	1158
233233	35	8340	81	3	3	644	214.67	0	03_Neutro	1224
230755	33	4275	65	1	4	821	821	0	04_Insatisfeito	226
129589	44	8640	71	2	6	858	429	0	02_Satisfeito	1451
246633	36	1500	66	1	3	663	663	0	Nao_Respondeu	0
341120	30	5820	69	1	5	525	525	0	02_Satisfeito	200
188447	36	9690	91	5	6	1513	302.6	1	Nao_Respondeu	4354
138556	33	7020	63	1	4	982	982	0	Nao_Respondeu	98
273518	25	12975	77	2	4	985	492.5	0	02_Satisfeito	602
195392	44	13170	77	4	7	893	223.25	0	03_Neutro	1653
162539	27	12000	86	3	4	1131	377	0	Nao_Respondeu	2067
267428	37	9000	77	3	5	1724	574.67	0	03_Neutro	2657
240160	58	3780	64	2	8	2701	1350.5	0	02_Satisfeito	2494
333021	36	10530	77	3	6	669	223	0	01_Muito_Satisfeito	1256
226479	39	1500	90	6	6	2084	347.33	1	03_Neutro	5414
294688	50	16575	83	3	7	1023	341	0	Nao_Respondeu	1851
148364	74	20040	75	5	10	1647	329.4	0	03_Neutro	6860
290886	25	1500	45	1	3	372	372	0	01_Muito_Satisfeito	0
217488	56	25005	81	3	8	1187	395.67	0	Nao_Respondeu	2377
151376	21	1500	64	1	1	527	527	0	Nao_Respondeu	0
345027	35	12705	83	5	5	648	129.6	0	02_Satisfeito	2109
180865	36	13185	76	2	6	664	332	0	02_Satisfeito	1321
200929	53	17550	93	5	7	1102	220.4	1	03_Neutro	3649
344792	40	1740	91	6	6	2104	350.67	1	Nao_Respondeu	6359
352912	32	14280	66	2	5	562	281	0	02_Satisfeito	953
202674	57	20820	96	6	8	1776	296	1	Nao_Respondeu	5627
266169	27	10500	62	2	4	823	411.5	1	02_Satisfeito	575
166720	53	1500	76	3	7	1095	365	0	02_Satisfeito	2125
285307	44	17760	37	2	7	1814	907	0	02_Satisfeito	1124
270350	29	1500	91	4	5	1412	353	1	Nao_Respondeu	2251
215827	28	6330	78	1	5	471	471	0	02_Satisfeito	228
219065	30	8250	75	2	5	513	256.5	0	Nao_Respondeu	530
284386	37	9000	66	2	6	708	354	0	Nao_Respondeu	73
209943	48	13125	69	1	5	972	972	0	03_Neutro	977
260919	52	4305	74	2	5	1981	990.5	0	Nao_Respondeu	704
300170	26	1500	89	4	4	1342	335.5	1	Nao_Respondeu	2391
209829	30	1500	45	2	4	1393	696.5	0	Nao_Respondeu	948
284453	35	8955	85	4	4	1571	392.75	0	03_Neutro	2986
251539	45	11685	80	3	6	890	296.67	0	02_Satisfeito	2228
238951	59	24270	83	5	8	1262	252.4	0	Nao_Respondeu	4358
312705	58	16830	96	6	8	1232	205.33	1	Nao_Respondeu	5373
306018	44	11955	72	2	6	872	436	0	Nao_Respondeu	1666
212180	41	1500	72	2	6	787	393.5	0	02_Satisfeito	223
229559	26	1500	91	3	4	1096	365.33	1	Nao_Respondeu	1956
263845	27	1500	61	3	4	1016	338.67	0	02_Satisfeito	788
318353	40	12075	84	3	6	782	260.67	0	02_Satisfeito	2071
248586	55	1500	72	2	8	1156	578	0	Nao_Respondeu	457
275467	28	1500	89	4	5	1276	319	1	Nao_Respondeu	2293
208824	45	12900	65	2	6	1932	966	0	02_Satisfeito	3907
199596	34	12480	88	3	5	1506	502	0	03_Neutro	2860
177961	47	1500	88	3	7	938	312.67	0	Nao_Respondeu	1359
318790	31	10425	74	2	5	528	264	1	01_Muito_Satisfeito	1155
275246	34	11370	66	2	5	620	310	0	02_Satisfeito	970
314894	57	21510	93	4	8	1219	304.75	1	Nao_Respondeu	2984
252384	29	5430	62	1	5	470	470	0	03_Neutro	0
189003	42	10665	83	4	6	820	205	0	Nao_Respondeu	1810
142538	46	1500	60	2	4	2700	1350	1	Nao_Respondeu	5025
277795	39	2310	93	4	6	755	188.75	1	Nao_Respondeu	1282
206061	29	11715	88	4	5	1401	350.25	0	Nao_Respondeu	3058
293646	32	1500	81	4	5	1473	368.25	0	Nao_Respondeu	2200
203564	27	8520	57	2	4	842	421	1	01_Muito_Satisfeito	357
327651	24	5115	90	4	2	983	245.75	1	Nao_Respondeu	1655
213341	38	14385	78	4	6	1692	423	0	02_Satisfeito	2484
301218	47	10740	88	5	7	947	189.4	0	Nao_Respondeu	2823
143049	42	1500	99	4	6	825	206.25	1	Nao_Respondeu	2597
225829	18	1500	51	1	3	809	809	0	03_Neutro	0
169551	33	12240	79	2	5	574	287	0	02_Satisfeito	527
287384	45	1500	95	4	7	910	227.5	1	03_Neutro	1894
188116	30	11535	94	6	5	1427	237.83	1	03_Neutro	4518
257303	26	1500	85	3	4	1286	428.67	0	Nao_Respondeu	1727
149027	46	9660	72	4	7	948	237	0	02_Satisfeito	1880
264200	29	6435	63	1	4	477	477	0	01_Muito_Satisfeito	237
334528	58	1500	97	6	8	1238	206.33	1	03_Neutro	4873
201550	37	2235	65	2	6	691	345.5	0	02_Satisfeito	1035
243233	38	3300	65	3	5	1281	427	1	01_Muito_Satisfeito	983
136318	38	12825	79	3	6	715	238.33	0	02_Satisfeito	1355
237069	22	1500	52	1	4	299	299	0	02_Satisfeito	0
206646	27	7890	84	3	5	1311	437	0	Nao_Respondeu	2153
183519	28	4650	48	2	4	445	222.5	0	02_Satisfeito	724
168851	32	2655	71	2	5	572	286	0	02_Satisfeito	776
207009	19	5730	78	2	3	644	322	0	02_Satisfeito	378
175135	26	1500	70	1	4	404	404	0	Nao_Respondeu	0
163882	64	6090	68	2	9	1383	691.5	0	04_Insatisfeito	1726
345044	44	15930	97	3	6	860	286.67	1	Nao_Respondeu	2352
309584	30	7800	65	2	5	1176	588	0	03_Neutro	1280
324241	47	17295	83	4	7	954	238.5	0	03_Neutro	1984
131821	30	1500	64	2	4	916	458	0	02_Satisfeito	655
243097	36	9780	82	2	5	666	333	0	03_Neutro	971
129109	56	1500	96	5	8	1179	235.8	1	03_Neutro	3456
240480	45	14055	78	3	5	2137	712.33	0	04_Insatisfeito	1268
325645	27	7260	63	1	4	898	898	0	04_Insatisfeito	275
337773	36	13635	73	3	5	646	215.33	0	02_Satisfeito	480
136692	61	22500	96	6	8	1315	219.17	1	Nao_Respondeu	6801
249385	40	1500	68	1	1	764	764	0	03_Neutro	0
167070	31	1500	36	5	5	1175	235	0	01_Muito_Satisfeito	1228
129391	35	13035	79	2	5	643	321.5	0	02_Satisfeito	581
132010	57	6690	78	4	6	1222	305.5	0	02_Satisfeito	2102
171516	68	21555	91	7	9	1494	213.43	1	03_Neutro	7162
141738	47	6285	83	5	7	948	189.6	0	03_Neutro	2192
144727	62	21300	94	7	9	1346	192.29	1	03_Neutro	6926
209521	20	1500	61	1	1	451	451	0	04_Insatisfeito	0
197852	20	1500	91	4	3	811	202.75	1	Nao_Respondeu	1079
297520	44	12705	82	4	6	873	218.25	0	02_Satisfeito	2023
309242	46	1500	95	4	7	924	231	1	Nao_Respondeu	2484
194355	44	19470	77	1	6	868	868	0	04_Insatisfeito	198
193528	54	1500	81	1	1	1127	1127	0	Nao_Respondeu	324
290511	46	6420	75	2	6	923	461.5	0	02_Satisfeito	1588
208647	47	10860	74	3	6	960	320	0	Nao_Respondeu	1695
292684	38	1500	91	5	6	1564	312.8	1	Nao_Respondeu	3786
332122	25	6795	88	5	3	1028	205.6	0	03_Neutro	2080
164185	19	5640	61	2	3	838	419	0	02_Satisfeito	674
219354	54	3375	79	5	6	1781	356.2	0	02_Satisfeito	4832
145544	39	9105	70	3	3	741	247	0	01_Muito_Satisfeito	1101
282184	33	10950	73	2	5	571	285.5	0	02_Satisfeito	794
151172	26	1500	55	1	4	394	394	1	01_Muito_Satisfeito	217
163820	20	5610	84	3	4	930	310	0	Nao_Respondeu	1229
178749	24	1500	92	4	4	1106	276.5	1	Nao_Respondeu	2108
244057	30	14850	76	1	5	501	501	0	Nao_Respondeu	350
294088	37	15480	88	5	6	1602	320.4	0	Nao_Respondeu	3862
196202	70	21540	98	6	9	1547	257.83	1	03_Neutro	7355
295702	45	16575	88	5	6	900	180	0	03_Neutro	2984
264447	52	1740	95	5	7	1077	215.4	1	Nao_Respondeu	2509
269300	29	10350	62	3	5	1053	351	0	02_Satisfeito	1352
170591	25	9105	87	3	4	1122	374	0	03_Neutro	1984
311401	65	1920	92	5	9	1441	288.2	1	03_Neutro	3957
331863	38	1500	93	6	6	1572	262	1	Nao_Respondeu	4511
265708	58	16905	88	6	8	1249	208.17	0	Nao_Respondeu	4986
174381	18	30975	91	6	11	2128	354.67	1	Nao_Respondeu	6866
244681	36	10005	70	2	5	665	332.5	0	02_Satisfeito	1233
201977	31	6255	55	2	4	665	332.5	0	02_Satisfeito	890
354191	38	13710	89	3	6	719	239.67	1	Nao_Respondeu	1353
165420	28	1500	55	5	3	1283	256.6	0	02_Satisfeito	1500
152144	60	1500	96	6	8	1299	216.5	1	03_Neutro	5430
141083	41	5625	63	5	6	1940	388	1	01_Muito_Satisfeito	4146
236692	18	1500	32	1	3	335	335	0	01_Muito_Satisfeito	0
163491	89	23325	85	16	12	3923	245.19	0	02_Satisfeito	16376
340339	60	11580	87	7	7	2680	382.86	0	Nao_Respondeu	7738
261961	52	4335	69	3	7	1087	362.33	0	05_Muito_Insatisfeito	1391
165456	29	8535	78	2	5	483	241.5	1	02_Satisfeito	729
167346	66	18150	77	3	9	1453	484.33	0	03_Neutro	3061
258360	22	18975	80	6	8	2499	416.5	0	02_Satisfeito	4654
255780	29	1500	68	1	1	497	497	0	03_Neutro	0
137792	45	1500	52	1	4	1351	1351	1	04_Insatisfeito	99
261357	34	8835	55	1	4	634	634	0	02_Satisfeito	0
246112	32	15870	79	3	5	576	192	0	02_Satisfeito	1073
287501	38	1500	86	2	6	714	357	0	02_Satisfeito	1103
288732	65	1500	70	2	9	1434	717	0	Nao_Respondeu	1133
169086	25	11340	78	2	4	369	184.5	1	02_Satisfeito	808
279439	36	13485	75	2	5	653	326.5	0	Nao_Respondeu	591
319285	29	4005	68	1	5	465	465	0	02_Satisfeito	350
298004	21	1500	64	1	1	267	267	0	05_Muito_Insatisfeito	0
252642	20	9585	86	3	4	922	307.33	1	02_Satisfeito	1852
244686	37	3060	65	3	4	689	229.67	0	02_Satisfeito	1087
255904	50	1500	87	7	7	2204	314.86	0	03_Neutro	5820
263863	49	12255	73	3	7	1005	335	0	02_Satisfeito	2282
162787	28	11430	90	3	5	466	155.33	1	Nao_Respondeu	1203
135489	41	7815	83	5	4	1592	318.4	0	02_Satisfeito	3191
150995	19	8280	61	3	3	748	249.33	0	02_Satisfeito	831
313265	65	1500	94	8	9	1425	178.13	1	03_Neutro	7292
291690	22	1500	30	1	4	696	696	0	01_Muito_Satisfeito	0
245701	68	1500	75	5	4	2596	519.2	1	02_Satisfeito	3531
305762	27	1500	67	1	4	426	426	0	02_Satisfeito	218
262500	28	9210	79	3	5	1075	358.33	0	02_Satisfeito	1223
179172	34	7800	85	2	5	609	304.5	0	02_Satisfeito	1130
212240	36	12660	76	2	5	658	329	0	02_Satisfeito	951
167135	43	1500	99	4	6	827	206.75	1	03_Neutro	2450
177506	31	5400	74	2	5	534	267	1	02_Satisfeito	857
254468	31	13335	84	5	5	1530	306	0	Nao_Respondeu	2984
231137	34	16125	80	3	5	624	208	0	Nao_Respondeu	853
256942	27	10860	88	4	4	1494	373.5	0	Nao_Respondeu	2856
196579	55	1995	95	5	8	1175	235	1	03_Neutro	3609
293869	32	1500	86	3	5	1437	479	0	Nao_Respondeu	2154
232364	34	11190	62	2	5	1071	535.5	0	Nao_Respondeu	749
221439	45	16515	81	3	5	904	301.33	0	02_Satisfeito	2064
251989	47	1500	93	3	7	939	313	1	Nao_Respondeu	1671
132511	43	15240	78	4	6	856	214	0	02_Satisfeito	1865
286874	38	1500	82	3	6	1437	479	0	Nao_Respondeu	3191
161035	32	5700	79	2	5	551	275.5	0	02_Satisfeito	735
133274	35	6000	65	3	4	1168	389.33	0	02_Satisfeito	1791
282650	37	4095	67	2	6	706	353	0	02_Satisfeito	606
189936	30	1500	84	3	5	1247	415.67	0	Nao_Respondeu	1681
249541	66	19590	94	9	9	2304	256	1	03_Neutro	10868
268010	40	10875	70	2	6	775	387.5	0	02_Satisfeito	983
260146	49	17610	86	6	7	1999	333.17	0	Nao_Respondeu	6189
341457	28	1500	90	4	5	1550	387.5	1	Nao_Respondeu	2351
289861	34	14250	89	5	5	1902	380.4	0	03_Neutro	4235
320640	52	21450	97	7	7	2319	331.29	1	Nao_Respondeu	8646
292737	32	11010	73	2	5	561	280.5	0	01_Muito_Satisfeito	1101
175591	74	1500	98	5	10	1651	330.2	1	Nao_Respondeu	3815
245051	63	15195	72	3	7	1378	459.33	0	02_Satisfeito	2059
144058	21	7185	56	3	4	932	310.67	0	02_Satisfeito	1108
158179	36	15450	61	2	6	1165	582.5	0	Nao_Respondeu	906
283740	45	11805	81	3	6	1500	500	0	Nao_Respondeu	2793
261367	50	7185	93	5	7	1033	206.6	1	Nao_Respondeu	3610
159328	27	1500	35	2	4	1230	615	1	Nao_Respondeu	966
201909	35	11925	88	3	5	1657	552.33	0	Nao_Respondeu	3584
240282	42	8025	69	2	6	814	407	0	Nao_Respondeu	474
238421	24	1500	45	2	4	1098	549	0	02_Satisfeito	677
220756	43	16845	86	6	6	1947	324.5	0	Nao_Respondeu	5136
193507	25	1500	98	5	4	1583	316.6	1	03_Neutro	4224
313687	32	5760	85	4	2	1246	311.5	0	03_Neutro	2204
280826	56	18810	93	5	8	1185	237	1	03_Neutro	4098
230355	30	5100	75	2	5	506	253	1	02_Satisfeito	925
207000	32	1500	91	4	5	1422	355.5	1	Nao_Respondeu	2726
170009	23	6090	61	2	4	878	439	0	02_Satisfeito	854
190960	36	12870	76	2	5	660	330	0	Nao_Respondeu	1029
180945	43	1500	95	4	6	847	211.75	1	Nao_Respondeu	2175
202928	47	1500	93	4	7	953	238.25	1	Nao_Respondeu	2700
265554	52	20085	84	4	7	1089	272.25	0	Nao_Respondeu	2727
260619	59	1500	96	5	8	1260	252	1	Nao_Respondeu	3641
322688	59	1860	94	5	8	1256	251.2	1	03_Neutro	3728
196111	29	1500	55	1	5	483	483	0	03_Neutro	106
348018	33	14550	86	2	5	578	289	0	03_Neutro	1455
242393	24	1500	30	2	4	1142	571	0	01_Muito_Satisfeito	1179
306535	30	1500	66	1	1	515	515	0	02_Satisfeito	378
347448	27	13980	61	2	5	875	437.5	0	04_Insatisfeito	1477
282725	60	1500	29	5	7	3101	620.2	0	01_Muito_Satisfeito	4856
307591	20	1500	51	1	4	929	929	0	04_Insatisfeito	0
182527	32	13920	86	3	5	1257	419	0	Nao_Respondeu	2276
198290	39	1740	93	4	6	756	189	1	03_Neutro	1476
339321	39	10410	72	2	5	755	377.5	0	02_Satisfeito	768
253135	55	17385	90	4	7	1148	287	1	Nao_Respondeu	3112
182177	41	1500	54	1	4	796	796	0	Nao_Respondeu	920
231801	25	11400	78	2	4	382	191	0	01_Muito_Satisfeito	830
156312	52	15750	87	4	7	1076	269	0	Nao_Respondeu	2658
143915	52	10170	99	4	7	1084	271	1	Nao_Respondeu	3033
356149	60	1500	94	6	8	1312	218.67	1	03_Neutro	5541
310631	43	1500	89	6	6	1986	331	1	03_Neutro	4610
142619	60	3660	87	4	8	1287	321.75	0	03_Neutro	2808
194834	51	21180	72	3	7	1065	355	0	02_Satisfeito	2171
268896	32	1500	31	1	4	556	556	0	02_Satisfeito	0
251341	57	19500	81	3	8	1217	405.67	0	02_Satisfeito	2607
283641	28	16950	56	1	6	898	898	0	02_Satisfeito	690
272376	31	10590	86	3	5	1381	460.33	0	03_Neutro	2482
134551	44	1500	93	4	6	875	218.75	1	03_Neutro	1797
206749	60	16245	83	4	8	1302	325.5	0	02_Satisfeito	3144
224821	26	1500	89	4	4	1243	310.75	0	Nao_Respondeu	2057
291408	58	1500	99	7	8	1945	277.86	1	03_Neutro	6893
200752	42	15540	71	1	6	821	821	0	Nao_Respondeu	187
307653	53	1800	90	4	8	1104	276	1	Nao_Respondeu	2234
224058	38	4575	93	7	6	2079	297	1	03_Neutro	6396
356878	30	6795	86	4	5	1309	327.25	0	03_Neutro	2254
223137	51	1500	97	6	7	1057	176.17	1	Nao_Respondeu	3696
248966	36	1500	86	4	6	1652	413	0	Nao_Respondeu	2755
303560	36	1500	84	3	6	1447	482.33	0	Nao_Respondeu	2208
135383	55	9600	72	3	8	1176	392	0	04_Insatisfeito	2505
299835	51	17595	89	4	7	1064	266	0	Nao_Respondeu	2355
358855	26	1500	91	4	4	1209	302.25	1	03_Neutro	2009
258505	36	1500	93	6	6	2002	333.67	1	Nao_Respondeu	4942
202089	75	26040	96	8	10	1688	211	1	Nao_Respondeu	7110
295219	26	1500	86	3	4	1079	359.67	0	03_Neutro	1986
260054	43	1500	83	4	4	1694	423.5	0	02_Satisfeito	2856
204768	46	9735	83	3	5	2163	721	0	04_Insatisfeito	2711
259900	26	3240	63	1	4	409	409	0	02_Satisfeito	0
140257	45	1860	93	5	7	896	179.2	1	03_Neutro	2444
214425	43	10035	71	1	5	830	830	0	Nao_Respondeu	700
272988	30	1500	73	1	5	511	511	0	03_Neutro	215
171736	50	20235	91	7	7	1944	277.71	1	Nao_Respondeu	6962
242066	42	13005	80	3	6	820	273.33	0	02_Satisfeito	1600
247921	61	22350	79	2	7	1304	652	0	03_Neutro	1757
192529	39	1500	91	6	6	2095	349.17	1	03_Neutro	4518
233272	36	10200	63	2	5	1166	583	0	02_Satisfeito	983
138824	23	5700	76	2	4	927	463.5	0	02_Satisfeito	1155
269326	33	14400	84	3	5	1407	469	0	02_Satisfeito	2927
229409	32	15780	76	2	5	564	282	0	02_Satisfeito	694
240354	43	11400	83	3	6	836	278.67	0	02_Satisfeito	1538
285839	33	7485	62	2	5	1124	562	0	Nao_Respondeu	1107
132206	19	1500	62	1	1	220	220	0	04_Insatisfeito	0
166394	31	1500	81	2	5	537	268.5	0	Nao_Respondeu	0
207121	65	4020	69	2	6	1421	710.5	0	04_Insatisfeito	1350
139355	25	1500	57	1	4	361	361	0	04_Insatisfeito	0
225276	30	15150	65	2	5	1043	521.5	0	02_Satisfeito	687
254152	50	19770	91	7	7	2413	344.71	1	Nao_Respondeu	8928
274810	35	7260	76	3	4	1343	447.67	0	02_Satisfeito	1852
231252	31	1500	35	2	4	1779	889.5	0	02_Satisfeito	552
247771	60	18570	85	3	7	1295	431.67	0	03_Neutro	2315
143625	60	22035	90	6	8	1312	218.67	1	Nao_Respondeu	5159
357507	29	1500	90	4	5	1339	334.75	1	Nao_Respondeu	2397
250361	38	15030	68	2	6	704	352	0	02_Satisfeito	856
225856	40	14340	90	6	6	1941	323.5	1	03_Neutro	5390
331209	64	14460	81	4	9	1399	349.75	0	03_Neutro	2983
328128	37	8610	84	5	6	1486	297.2	0	03_Neutro	3476
168099	30	8175	64	2	5	1102	551	0	02_Satisfeito	974
326783	31	11055	86	4	5	1731	432.75	0	Nao_Respondeu	2978
298667	55	19800	95	5	8	1143	228.6	1	Nao_Respondeu	3990
220290	30	1500	82	3	4	1166	388.67	0	02_Satisfeito	1751
216423	36	11445	73	3	6	680	226.67	0	01_Muito_Satisfeito	1346
265139	49	8910	68	2	5	1001	500.5	0	Nao_Respondeu	1452
171091	54	17055	93	6	8	1136	189.33	1	Nao_Respondeu	4989
351204	43	17910	81	2	6	845	422.5	0	Nao_Respondeu	1183
306468	26	11610	74	3	4	1226	408.67	0	02_Satisfeito	1682
270130	48	12495	99	4	7	974	243.5	1	03_Neutro	3082
138755	28	7455	84	4	5	1339	334.75	0	03_Neutro	1852
353366	40	18720	71	2	6	765	382.5	0	03_Neutro	787
147101	54	5985	83	3	6	1140	380	0	Nao_Respondeu	2031
204836	28	6165	81	3	5	1055	351.67	0	02_Satisfeito	1190
251916	43	1500	63	1	3	844	844	0	03_Neutro	225
165008	27	1500	60	2	4	791	395.5	0	02_Satisfeito	344
264091	50	1860	90	4	7	1021	255.25	1	03_Neutro	2116
325417	26	9150	62	2	4	423	211.5	0	02_Satisfeito	457
185488	48	7290	69	2	6	976	488	0	Nao_Respondeu	2159
204969	46	15060	95	4	7	934	233.5	1	Nao_Respondeu	2670
309653	25	8490	87	3	4	1115	371.67	0	Nao_Respondeu	1902
257228	28	6390	60	3	4	1268	422.67	0	02_Satisfeito	2200
314177	31	9180	69	1	5	528	528	0	03_Neutro	380
309555	21	1500	45	3	4	868	289.33	0	02_Satisfeito	1167
306198	48	12300	90	4	7	970	242.5	1	03_Neutro	2661
180359	25	7080	66	3	4	1144	381.33	0	02_Satisfeito	880
155788	35	14400	82	5	5	641	128.2	0	Nao_Respondeu	2179
166942	53	1860	92	5	8	1101	220.2	1	Nao_Respondeu	3403
345082	37	9000	67	3	6	702	234	0	Nao_Respondeu	1355
357290	31	5010	58	2	5	936	468	0	02_Satisfeito	731
214635	39	1500	42	4	4	1622	405.5	0	01_Muito_Satisfeito	1671
357682	59	1500	87	6	8	2093	348.83	0	03_Neutro	6359
132366	35	14115	74	2	5	658	329	0	04_Insatisfeito	767
254556	50	9420	70	3	6	1018	339.33	0	01_Muito_Satisfeito	1894
150295	64	25005	89	7	9	1395	199.29	1	Nao_Respondeu	6833
232924	47	9000	77	2	6	2239	1119.5	0	Nao_Respondeu	2478
347005	29	8400	78	2	5	477	238.5	0	02_Satisfeito	814
249249	38	2625	77	2	6	714	357	0	Nao_Respondeu	951
233906	42	16500	85	5	6	1733	346.6	0	03_Neutro	4260
336342	42	14850	80	3	6	813	271	0	Nao_Respondeu	1502
178558	22	6465	83	3	4	1002	334	0	02_Satisfeito	1525
169121	29	12390	77	1	5	469	469	0	02_Satisfeito	0
266186	29	12270	84	2	4	502	251	0	02_Satisfeito	1200
288411	35	9300	73	2	5	634	317	0	03_Neutro	625
159491	36	17340	68	2	6	670	335	0	Nao_Respondeu	1101
140520	23	1500	91	4	4	1074	268.5	1	Nao_Respondeu	2082
171403	33	11220	68	2	5	574	287	0	02_Satisfeito	540
282651	34	13920	77	2	5	607	303.5	0	02_Satisfeito	1191
169350	30	12660	76	2	5	516	258	0	02_Satisfeito	981
253597	46	15270	91	3	7	931	310.33	1	03_Neutro	2557
353532	35	1500	32	2	2	1414	707	0	01_Muito_Satisfeito	979
300997	23	20730	88	8	13	2249	281.13	0	03_Neutro	9156
243973	42	1500	38	3	3	1522	507.33	0	02_Satisfeito	1558
135280	39	10200	73	3	6	752	250.67	0	Nao_Respondeu	1603
207891	26	7590	56	5	4	1129	225.8	0	01_Muito_Satisfeito	3260
301485	54	22500	88	5	8	1135	227	0	Nao_Respondeu	3356
263081	29	8400	70	2	5	1131	565.5	0	03_Neutro	1083
227418	69	21435	89	6	9	1534	255.67	0	Nao_Respondeu	4530
296006	39	1500	64	1	1	731	731	0	Nao_Respondeu	177
272860	46	15060	95	5	7	915	183	1	Nao_Respondeu	3228
212611	40	14985	72	2	6	771	385.5	0	02_Satisfeito	1180
180599	29	5640	57	2	5	901	450.5	0	02_Satisfeito	669
298105	43	8475	72	2	5	843	421.5	0	02_Satisfeito	854
312505	19	3840	77	2	3	594	297	0	Nao_Respondeu	0
295123	66	1500	98	5	9	1440	288	1	03_Neutro	4091
333080	49	4080	68	2	7	992	496	0	03_Neutro	1304
359005	53	23115	82	6	8	1750	291.67	1	01_Muito_Satisfeito	5405
274315	32	11490	88	5	5	1441	288.2	0	03_Neutro	3234
152849	30	1500	79	2	5	1395	697.5	0	Nao_Respondeu	804
145488	47	1500	79	3	6	951	317	0	Nao_Respondeu	1609
